Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Mirae Asset Mutual Fund
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6127;;;27-Jun-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6155;;;28-Jun-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6151;;;30-Jun-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6187;;;03-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6216;;;04-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6276;;;05-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6244;;;06-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6214;;;07-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6265;;;10-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6372;;;11-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6388;;;12-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6498;;;13-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6518;;;14-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6611;;;17-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6689;;;18-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6702;;;19-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6729;;;20-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6730;;;21-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6807;;;24-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6789;;;25-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6835;;;26-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6836;;;27-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6775;;;28-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6833;;;31-Jul-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6897;;;01-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6909;;;02-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6872;;;03-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6881;;;04-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6951;;;07-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6977;;;08-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6986;;;09-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7037;;;10-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6989;;;11-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7057;;;14-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.6980;;;17-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7026;;;18-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7102;;;21-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7111;;;22-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7199;;;23-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7235;;;24-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7255;;;25-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7355;;;28-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7371;;;29-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7393;;;30-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7439;;;31-Aug-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7454;;;01-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7493;;;04-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7508;;;05-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7516;;;06-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7600;;;07-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7582;;;08-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7583;;;11-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7577;;;12-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7717;;;13-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7877;;;14-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7788;;;15-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7853;;;18-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7932;;;20-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7962;;;21-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7933;;;22-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7991;;;25-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8024;;;26-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8006;;;27-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7960;;;29-Sep-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8006;;;03-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7989;;;04-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8078;;;05-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7683;;;06-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7615;;;09-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7693;;;10-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7803;;;11-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7861;;;12-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7887;;;13-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7948;;;16-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7987;;;17-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7993;;;18-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7968;;;19-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.7958;;;20-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8009;;;23-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8108;;;25-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8091;;;26-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8124;;;27-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8174;;;30-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8204;;;31-Oct-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8219;;;01-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8297;;;02-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8349;;;03-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8434;;;06-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8516;;;07-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8568;;;08-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8599;;;09-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8569;;;10-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8663;;;13-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8815;;;15-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8853;;;16-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8894;;;17-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8884;;;20-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8830;;;21-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8867;;;22-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8879;;;23-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8837;;;24-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8949;;;28-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8985;;;29-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8952;;;30-Nov-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.8943;;;01-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9057;;;04-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9092;;;05-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9139;;;06-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9192;;;07-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9181;;;08-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9228;;;11-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9239;;;12-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9294;;;13-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9472;;;14-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9606;;;15-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9722;;;18-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9704;;;19-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9731;;;20-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9739;;;21-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9772;;;22-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9898;;;26-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9853;;;27-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9846;;;28-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;13.9983;;;29-Dec-2023
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0013;;;01-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0001;;;02-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0012;;;03-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0013;;;04-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0007;;;05-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0149;;;08-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0189;;;09-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0249;;;10-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0269;;;11-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0297;;;12-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0439;;;15-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0466;;;16-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0461;;;17-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0453;;;18-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0453;;;19-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0584;;;23-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0580;;;24-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0599;;;25-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0716;;;29-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0766;;;30-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.0811;;;31-Jan-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1035;;;01-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1142;;;02-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1108;;;05-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1154;;;06-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1192;;;07-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1199;;;08-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1167;;;09-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1248;;;12-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1258;;;13-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1220;;;14-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1326;;;15-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1331;;;16-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1496;;;20-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1581;;;21-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1598;;;22-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1598;;;23-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1699;;;26-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1721;;;27-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1743;;;28-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1781;;;29-Feb-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1803;;;01-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1886;;;04-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1921;;;05-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.1974;;;06-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2065;;;07-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2207;;;11-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2191;;;12-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2197;;;13-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2175;;;14-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2231;;;15-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2242;;;18-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2232;;;19-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2265;;;20-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2376;;;21-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2319;;;22-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2391;;;26-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2445;;;27-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2637;;;28-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2704;;;31-Mar-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2692;;;02-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2709;;;03-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2763;;;04-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2729;;;05-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2701;;;08-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2822;;;10-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2736;;;12-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2823;;;15-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2779;;;16-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2847;;;18-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2755;;;19-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2905;;;22-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2958;;;23-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2988;;;24-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2985;;;25-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.2977;;;26-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3053;;;29-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3067;;;30-Apr-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3142;;;02-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3219;;;03-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3405;;;06-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3397;;;07-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3395;;;08-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3412;;;09-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3445;;;10-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3541;;;13-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3611;;;14-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3667;;;15-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3762;;;16-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3745;;;17-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.3898;;;21-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4035;;;22-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4081;;;24-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4174;;;27-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4153;;;28-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4155;;;29-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4180;;;30-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4221;;;31-May-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4398;;;03-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4143;;;04-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4205;;;05-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4308;;;06-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4360;;;07-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4420;;;10-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4489;;;11-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4524;;;12-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4610;;;13-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4637;;;14-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4735;;;18-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4792;;;19-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4818;;;20-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4858;;;21-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4941;;;24-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4958;;;25-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4939;;;26-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4957;;;27-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.4988;;;28-Jun-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5057;;;01-Jul-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5105;;;02-Jul-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5149;;;03-Jul-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5196;;;04-Jul-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5244;;;05-Jul-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5332;;;08-Jul-2024
142642;Mirae Asset Short Duration Fund - Regular Plan - Growth;INF769K01DU2;;14.5364;;;09-Jul-2024
